Food_ID,Food_Name,Cuisine,Type,Calories,Protein,Fat,Carbs,Meal_Type,Price
1311,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,205
1312,Butter Chicken with Naan,Indian,Non-Veg,261,7.9,17.1,48.5,Dinner,204
1313,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,163
1314,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,143
1315,Butter Chicken,Indian,Non-Veg,208,19.1,29.3,59.9,Lunch,232
1316,Chicken Poha,Mediterranean,Non-Veg,316,9.2,26.4,60.2,Breakfast,167
1317,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,166
1318,Vegan Pizza,Mediterranean,Vegan,345,19.6,10.9,26.9,Dinner,200
1319,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,157
1320,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,123
1321,Omelette,Chinese,Non-Veg,242,20.1,26.8,59.8,Breakfast,131
1322,Chicken Momos,Thai,Non-Veg,452,30.9,2.1,61.7,Snack,67
1323,Egg Bhurji with Bread,Thai,Non-Veg,151,32.8,17.6,33.7,Breakfast,193
1324,Onion Dosa,Chinese,Veg,500,8.1,7.7,16.6,Breakfast,143
1325,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,95
1326,Veg Handi,Thai,Veg,337,32.2,26.1,79.6,Dinner,217
1327,Fruit Bowl,Continental,Vegan,292,20.0,26.6,19.4,Breakfast,111
1328,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,199
1329,Vegan Scramble,Mediterranean,Vegan,223,24.7,23.8,54.9,Breakfast,172
1330,Quinoa Salad,Thai,Vegan,349,39.8,12.4,47.6,Lunch,245
1331,Vegan Burrito,Italian,Vegan,477,30.1,11.3,40.9,Lunch,292
1332,Thai Green Curry,Indian,Vegan,504,18.1,28.6,61.2,Dinner,254
1333,Vegan Overnight Oats,Indian,Vegan,567,10.3,29.6,20.1,Breakfast,108
1334,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,245
1335,Kale Chips,Italian,Vegan,643,10.3,13.9,58.8,Snack,134
1336,Chicken Poha,Mediterranean,Non-Veg,316,9.2,26.4,60.2,Breakfast,167
1337,Jeera Rice with Curry,Chinese,Veg,597,31.9,8.1,49.4,Dinner,259
1338,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,164
1339,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,143
1340,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,208
1341,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,88
1342,Fish Cutlet,Mexican,Non-Veg,269,9.1,16.4,76.3,Snack,122
1343,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,171
1344,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,335
1345,Vegan Lasagna,Italian,Vegan,223,6.9,7.5,63.3,Dinner,233
1346,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,125
1347,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,142
1348,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,59
1349,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,124
1350,Chicken Sandwich,Mexican,Non-Veg,517,35.7,28.8,20.1,Breakfast,159
1351,Veg Handi,Thai,Veg,337,32.2,26.1,79.6,Dinner,246
1352,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,247
1353,Veg Pizza Slice,Chinese,Veg,276,22.4,11.7,76.7,Snack,87
1354,Vegan Bagel with Spread,Continental,Vegan,678,10.4,9.0,47.6,Breakfast,166
1355,Egg Masala,Italian,Non-Veg,191,8.8,12.7,12.3,Dinner,224
1356,Butter Chicken,Indian,Non-Veg,208,19.1,29.3,59.9,Lunch,242
1357,Veg Spring Roll,Italian,Veg,385,9.3,25.1,65.4,Snack,53
1358,Chicken Sandwich,Mexican,Non-Veg,517,35.7,28.8,20.1,Breakfast,194
1359,Kale Chips,Italian,Vegan,643,10.3,13.9,58.8,Snack,79
1360,Fruit Bowl,Continental,Vegan,292,20.0,26.6,19.4,Breakfast,146
1361,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,267
1362,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,194
1363,Veg Thali,Continental,Veg,647,38.3,14.9,40.2,Lunch,300
1364,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,285
1365,Bhel Puri,Mediterranean,Veg,311,13.8,10.7,74.2,Snack,65
1366,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,237
1367,Veg Fried Rice,Continental,Veg,346,5.2,14.0,16.1,Dinner,202
1368,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,230
1369,Paneer Tikka,Italian,Veg,670,31.5,5.0,15.5,Snack,143
1370,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,283
1371,Chicken Do Pyaza,Chinese,Non-Veg,613,38.9,17.6,25.9,Dinner,306
1372,Vegan Overnight Oats,Indian,Vegan,567,10.3,29.6,20.1,Breakfast,197
1373,Stuffed Bell Peppers,Italian,Vegan,386,7.7,5.1,38.6,Lunch,246
1374,Veg Handi,Thai,Veg,337,32.2,26.1,79.6,Dinner,201
1375,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,163
1376,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,292
1377,Fish Fingers,Italian,Non-Veg,317,33.0,29.9,47.3,Snack,143
1378,Chicken Shawarma Roll,Mexican,Non-Veg,462,37.6,4.8,48.0,Dinner,269
1379,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,335
1380,Veg Handi,Thai,Veg,337,32.2,26.1,79.6,Dinner,225
1381,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,122
1382,Chicken Sandwich,Mexican,Non-Veg,517,35.7,28.8,20.1,Breakfast,141
1383,Masala Corn,Thai,Veg,408,23.0,22.2,32.7,Snack,60
1384,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,328
1385,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,128
1386,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,187
1387,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,263
1388,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,182
1389,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,151
1390,Vegan Stew,Chinese,Vegan,334,39.2,26.0,55.9,Dinner,228
1391,Fish Pakora,Indian,Non-Veg,338,35.0,27.3,20.0,Snack,57
1392,Mutton Seekh Kebab,Thai,Non-Veg,561,37.8,19.8,44.6,Snack,166
1393,Chicken Momos,Thai,Non-Veg,452,30.9,2.1,61.7,Snack,200
1394,Chicken Burger,Mexican,Non-Veg,392,30.9,25.9,41.4,Snack,127
1395,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,315
1396,Chicken Tandoori,Mexican,Non-Veg,231,13.0,29.9,19.2,Lunch,242
1397,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,195
1398,Egg Sandwich,Indian,Non-Veg,190,11.3,29.3,61.1,Snack,165
1399,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,212
1400,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,80
1401,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,174
1402,Fish Pakora,Indian,Non-Veg,338,35.0,27.3,20.0,Snack,125
1403,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,128
1404,Chicken Tikka Masala,Continental,Non-Veg,698,14.2,11.0,47.2,Dinner,337
1405,Veg Biryani,Thai,Veg,323,29.0,8.9,78.7,Lunch,235
1406,Vegan Chili,Continental,Vegan,256,39.4,3.1,43.0,Dinner,238
1407,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,147
1408,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,133
1409,Chole Kulche,Mediterranean,Veg,510,12.0,14.9,18.1,Breakfast,168
1410,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,184
1411,Samosa,Thai,Veg,403,16.7,6.6,16.0,Snack,165
1412,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,172
1413,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,150
1414,Vegan Pizza,Mediterranean,Vegan,345,19.6,10.9,26.9,Dinner,213
1415,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,209
1416,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,165
1417,Vegan Buddha Bowl,Mexican,Vegan,364,25.4,18.0,38.3,Lunch,234
1418,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,129
1419,Lentil Soup,Continental,Vegan,397,39.6,17.7,36.2,Lunch,239
1420,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,204
1421,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,147
1422,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,214
1423,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,251
1424,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,121
1425,Fish Sandwich,Chinese,Non-Veg,507,10.7,9.5,56.4,Breakfast,115
1426,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,193
1427,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,125
1428,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,200
1429,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,126
1430,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,278
1431,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,248
1432,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,108
1433,Veg Burger,Mediterranean,Veg,350,34.4,27.3,39.8,Snack,58
1434,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,151
1435,Chicken Tikka Masala,Continental,Non-Veg,698,14.2,11.0,47.2,Dinner,307
1436,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,90
1437,Cauliflower Steaks,Italian,Vegan,391,6.4,22.3,43.3,Dinner,222
1438,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,117
1439,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,288
1440,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,189
1441,Vegan Bagel with Spread,Continental,Vegan,678,10.4,9.0,47.6,Breakfast,114
1442,Egg Bhurji with Bread,Thai,Non-Veg,151,32.8,17.6,33.7,Breakfast,107
1443,Masala Dosa,Mediterranean,Veg,435,10.4,28.0,32.0,Breakfast,138
1444,Chicken Poha,Mediterranean,Non-Veg,316,9.2,26.4,60.2,Breakfast,195
1445,Masala Dosa,Mediterranean,Veg,435,10.4,28.0,32.0,Breakfast,194
1446,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,107
1447,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,216
1448,Vegan Smoothie,Thai,Vegan,505,10.0,15.8,44.0,Snack,80
1449,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,100
1450,Fish Pakora,Indian,Non-Veg,338,35.0,27.3,20.0,Snack,162
1451,Fruit Bowl,Continental,Vegan,292,20.0,26.6,19.4,Breakfast,127
1452,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,271
1453,Fish Sandwich,Chinese,Non-Veg,507,10.7,9.5,56.4,Breakfast,196
1454,Chicken Handi,Chinese,Non-Veg,668,33.8,30.0,16.9,Dinner,306
1455,Vegan Muffins,Continental,Vegan,187,11.7,13.0,77.2,Breakfast,166
1456,Veg Fried Rice,Continental,Veg,346,5.2,14.0,16.1,Dinner,247
1457,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,231
1458,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,159
1459,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,299
1460,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,87
1461,Peanut Butter Dates,Indian,Vegan,223,28.7,6.6,46.6,Snack,63
1462,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,122
1463,Bacon and Eggs,Thai,Non-Veg,581,16.3,12.9,72.6,Breakfast,168
1464,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,109
1465,Veg Korma,Chinese,Veg,344,26.7,17.0,41.2,Dinner,222
1466,Dal Tadka with Roti,Chinese,Veg,324,17.9,2.7,65.6,Dinner,246
1467,Chicken Sandwich,Mexican,Non-Veg,517,35.7,28.8,20.1,Breakfast,137
1468,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,168
1469,Chicken Tandoori,Mexican,Non-Veg,231,13.0,29.9,19.2,Lunch,245
1470,Fish Sandwich,Chinese,Non-Veg,507,10.7,9.5,56.4,Breakfast,142
1471,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,203
1472,Veg Fried Rice,Continental,Veg,346,5.2,14.0,16.1,Dinner,202
1473,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,117
1474,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,158
1475,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,142
1476,Chicken Shawarma Roll,Mexican,Non-Veg,462,37.6,4.8,48.0,Dinner,300
1477,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,121
1478,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,205
1479,Chicken Korma,Mediterranean,Non-Veg,459,20.4,12.4,12.2,Lunch,300
1480,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,267
1481,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,289
1482,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,300
1483,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,133
1484,Omelette,Chinese,Non-Veg,242,20.1,26.8,59.8,Breakfast,129
1485,Chicken Pakora,Mexican,Non-Veg,585,19.4,25.1,51.0,Snack,101
1486,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,159
1487,Fish Curry,Thai,Non-Veg,574,12.1,2.6,45.0,Lunch,263
1488,Chicken Frankie,Thai,Non-Veg,607,31.0,30.0,41.0,Breakfast,182
1489,Veg Korma,Chinese,Veg,344,26.7,17.0,41.2,Dinner,200
1490,Bacon and Eggs,Thai,Non-Veg,581,16.3,12.9,72.6,Breakfast,182
1491,Chole Bhature,Indian,Veg,368,33.0,28.4,63.9,Lunch,235
1492,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,109
1493,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,161
1494,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,196
1495,Veg Fried Rice,Continental,Veg,346,5.2,14.0,16.1,Dinner,216
1496,Masala Dosa,Mediterranean,Veg,435,10.4,28.0,32.0,Breakfast,102
1497,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,155
1498,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,210
1499,Poha,Italian,Veg,606,37.2,25.6,46.6,Breakfast,127
1500,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,155
1501,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,246
1502,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,136
1503,Chicken Sandwich,Mexican,Non-Veg,517,35.7,28.8,20.1,Breakfast,134
1504,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,181
1505,Mutton Keema,Continental,Non-Veg,293,38.7,17.8,46.5,Dinner,203
1506,Prawn Biryani,Thai,Non-Veg,690,21.5,21.9,65.4,Lunch,347
1507,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,181
1508,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,143
1509,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,101
1510,Roasted Chickpeas,Continental,Vegan,347,11.3,2.4,74.0,Snack,76
1511,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,246
1512,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,268
1513,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,226
1514,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,173
1515,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,216
1516,Egg Roll,Chinese,Non-Veg,659,35.4,18.5,27.9,Breakfast,127
1517,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,148
1518,Chicken Shawarma Roll,Mexican,Non-Veg,462,37.6,4.8,48.0,Dinner,269
1519,Keema Curry,Chinese,Non-Veg,622,15.4,8.4,74.6,Lunch,338
1520,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,190
1521,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,293
1522,Masala Corn,Thai,Veg,408,23.0,22.2,32.7,Snack,120
1523,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,52
1524,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,248
1525,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,294
1526,Veg Sandwich,Mexican,Veg,232,34.6,29.2,77.2,Breakfast,178
1527,Scrambled Eggs,Mediterranean,Non-Veg,206,13.6,10.6,33.8,Breakfast,121
1528,Chicken Sausage,Thai,Non-Veg,492,37.0,24.4,11.1,Breakfast,154
1529,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,227
1530,Vegan Muffins,Chinese,Vegan,278,38.3,3.2,59.3,Snack,154
1531,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,298
1532,Dal Fry with Rice,Chinese,Veg,376,30.9,22.7,62.5,Lunch,204
1533,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,296
1534,Kadhi Chawal,Indian,Veg,162,8.7,14.5,79.3,Lunch,208
1535,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,193
1536,Vegan Pizza,Mediterranean,Vegan,345,19.6,10.9,26.9,Dinner,250
1537,Chicken Burger,Mexican,Non-Veg,392,30.9,25.9,41.4,Snack,141
1538,Fish Masala,Continental,Non-Veg,297,36.4,25.5,68.6,Dinner,220
1539,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,303
1540,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,271
1541,Chicken Tikka Masala,Continental,Non-Veg,698,14.2,11.0,47.2,Dinner,334
1542,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,134
1543,Chicken Nuggets,Italian,Non-Veg,202,32.3,9.2,30.4,Snack,111
1544,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,195
1545,Masala Dosa,Mediterranean,Veg,435,10.4,28.0,32.0,Breakfast,117
1546,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,113
1547,Vegan Overnight Oats,Indian,Vegan,567,10.3,29.6,20.1,Breakfast,156
1548,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,115
1549,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,117
1550,Mushroom Risotto,Thai,Vegan,692,18.2,16.6,15.0,Dinner,320
1551,Vegan Overnight Oats,Indian,Vegan,567,10.3,29.6,20.1,Breakfast,165
1552,Butter Chicken with Naan,Indian,Non-Veg,261,7.9,17.1,48.5,Dinner,226
1553,Chicken Pakora,Mexican,Non-Veg,585,19.4,25.1,51.0,Snack,116
1554,Chicken Burger,Mexican,Non-Veg,392,30.9,25.9,41.4,Snack,157
1555,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,169
1556,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,250
1557,Bhel Puri,Mediterranean,Veg,311,13.8,10.7,74.2,Snack,162
1558,Keema Curry,Chinese,Non-Veg,622,15.4,8.4,74.6,Lunch,340
1559,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,140
1560,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,191
1561,Fruit Bowl,Continental,Vegan,292,20.0,26.6,19.4,Breakfast,163
1562,Veg Spring Roll,Italian,Veg,385,9.3,25.1,65.4,Snack,113
1563,Kadhi Chawal,Indian,Veg,162,8.7,14.5,79.3,Lunch,227
1564,Veg Spring Roll,Italian,Veg,385,9.3,25.1,65.4,Snack,113
1565,Vegan Protein Bar,Mexican,Vegan,365,7.7,29.5,27.6,Snack,200
1566,Vegan Popcorn,Indian,Vegan,393,16.0,8.3,12.1,Snack,119
1567,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,278
1568,Fish Fingers,Italian,Non-Veg,317,33.0,29.9,47.3,Snack,195
1569,Mutton Seekh Kebab,Thai,Non-Veg,561,37.8,19.8,44.6,Snack,89
1570,Chicken Tikka Masala,Continental,Non-Veg,698,14.2,11.0,47.2,Dinner,302
1571,Vegan Burrito,Italian,Vegan,477,30.1,11.3,40.9,Lunch,291
1572,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,146
1573,Vegan Bagel with Spread,Continental,Vegan,678,10.4,9.0,47.6,Breakfast,129
1574,Veg Pizza Slice,Chinese,Veg,276,22.4,11.7,76.7,Snack,194
1575,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,199
1576,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,159
1577,Vegetable Uttapam,Chinese,Veg,243,39.7,14.9,26.7,Breakfast,101
1578,Vegan Lasagna,Italian,Vegan,223,6.9,7.5,63.3,Dinner,200
1579,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,207
1580,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,117
1581,Fish Sandwich,Chinese,Non-Veg,507,10.7,9.5,56.4,Breakfast,104
1582,Chicken Nuggets,Italian,Non-Veg,202,32.3,9.2,30.4,Snack,147
1583,Vegan Buddha Bowl,Mexican,Vegan,364,25.4,18.0,38.3,Lunch,236
1584,Chicken Burger,Mexican,Non-Veg,392,30.9,25.9,41.4,Snack,78
1585,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,140
1586,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,118
1587,Vegan Pizza,Mediterranean,Vegan,345,19.6,10.9,26.9,Dinner,223
1588,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,336
1589,Veg Fried Rice,Continental,Veg,346,5.2,14.0,16.1,Dinner,244
1590,Paneer Lababdar,Italian,Veg,518,20.9,28.6,27.8,Dinner,251
1591,Veg Pakora,Italian,Veg,207,17.3,3.5,44.9,Snack,155
1592,Egg Roll,Chinese,Non-Veg,659,35.4,18.5,27.9,Breakfast,138
1593,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,309
1594,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,296
1595,Fish Fingers,Italian,Non-Veg,317,33.0,29.9,47.3,Snack,133
1596,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,152
1597,Vegan Muffins,Chinese,Vegan,278,38.3,3.2,59.3,Snack,145
1598,Aloo Paratha,Thai,Veg,677,21.8,13.3,13.5,Lunch,322
1599,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,174
1600,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,150
1601,Vegan Pizza,Mediterranean,Vegan,345,19.6,10.9,26.9,Dinner,242
1602,Malai Kofta,Indian,Veg,252,14.8,19.3,55.5,Dinner,250
1603,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,146
1604,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,151
1605,Kale Chips,Italian,Vegan,643,10.3,13.9,58.8,Snack,190
1606,Chicken Pakora,Mexican,Non-Veg,585,19.4,25.1,51.0,Snack,147
1607,Vegan Bagel with Spread,Continental,Vegan,678,10.4,9.0,47.6,Breakfast,161
1608,Vegan Wrap,Italian,Vegan,497,15.1,22.3,51.3,Lunch,264
1609,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,124
1610,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,206
1611,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,245
1612,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,241
1613,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,242
1614,Vegan Popcorn,Indian,Vegan,393,16.0,8.3,12.1,Snack,178
1615,Vegan Waffles,Italian,Vegan,440,35.7,3.2,23.5,Breakfast,153
1616,Mutton Pulao,Indian,Non-Veg,271,10.7,18.4,45.5,Lunch,230
1617,Roasted Chickpeas,Continental,Vegan,347,11.3,2.4,74.0,Snack,76
1618,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,278
1619,Veg Sandwich,Mexican,Veg,232,34.6,29.2,77.2,Breakfast,150
1620,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,288
1621,Veg Burger,Mediterranean,Veg,350,34.4,27.3,39.8,Snack,192
1622,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,55
1623,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,155
1624,Egg Sandwich,Mexican,Non-Veg,205,16.2,25.7,71.5,Breakfast,126
1625,Veg Pizza Slice,Chinese,Veg,276,22.4,11.7,76.7,Snack,109
1626,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,228
1627,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,168
1628,Stuffed Eggplant,Continental,Vegan,403,19.8,5.3,41.1,Dinner,265
1629,Kale Chips,Italian,Vegan,643,10.3,13.9,58.8,Snack,137
1630,Fish Curry,Thai,Non-Veg,574,12.1,2.6,45.0,Lunch,265
1631,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,225
1632,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,169
